1948,0,0,0,0,0,0,0.91313958,0.39910725,1.26060796,0.63347393,0.55726528,1.03765488,0.53195453,1.06296039,0.61207563,1.37681103,0,0,0,0,0,0,1,53:06.0,0,0,,,,,,,,,,,,,,,,,,
1949,0,0,0,0,0,0,0.86492878,0.31978077,1.16770685,0.57227165,0.53459561,0.953493,0.43457568,0.9759236,0.5388124,1.18783617,0,0,0,0,0,0,1,53:07.0,0,0,,,,,,,,,,,,,,,,,,
1950,0,0,0,0,0,0,0.93651497,0.34286824,1.28328943,0.60804933,0.542382,1.03096581,0.55357623,1.02592218,0.63291264,1.3470751,0,0,0,0,0,0,1,53:07.0,0,0,,,,,,,,,,,,,,,,,,
1951,0,0,0,0,0,0,0.91253203,0.34631199,1.23923945,0.55637062,0.52677,0.97684574,0.43161935,1.00801599,0.55025685,1.36679697,0,0,0,0,0,0,1,53:07.0,0,0,,,,,,,,,,,,,,,,,,
1952,0,0,0,0,0,0,0.84874165,0.30821213,1.16222239,0.48286298,0.48244426,0.85946119,0.33611545,0.98634845,0.46300158,1.33307481,0,0,0,0,0,0,1,53:07.0,0,0,,,,,,,,,,,,,,,,,,
1953,0,0,0,0,0,0,0.88478732,0.31853825,1.24954557,0.51321501,0.49817684,0.94456053,0.4743349,1.05394673,0.58011091,1.39565492,0,0,0,0,0,0,1,53:07.0,0,0,,,,,,,,,,,,,,,,,,
1954,0,0,0,0,0,0,0.88507074,0.31056052,1.21814823,0.50429523,0.4751702,0.88808262,0.41789973,1.02874637,0.53159201,1.38458467,0,0,0,0,0,0,1,53:08.0,0,0,,,,,,,,,,,,,,,,,,
1955,0,0,0,0,0,0,0.8327716,0.30316442,1.14693642,0.45818636,0.45013821,0.82027376,0.313835,0.97895807,0.45636949,1.31542289,0,0,0,0,0,0,1,53:08.0,0,0,,,,,,,,,,,,,,,,,,
1956,0,0,0,0,0,0,0.82916903,0.26967707,1.14706898,0.422847,0.45229754,0.83477455,0.36355036,1.00461245,0.50601345,1.36724019,0,0,0,0,0,0,1,53:08.0,0,0,,,,,,,,,,,,,,,,,,
1957,0,0,0,0,0,0,0.86743629,0.28625086,1.16851377,0.4605,0.45287865,0.82609373,0.38075432,1.01986361,0.50708902,1.30831921,0,0,0,0,0,0,1,53:08.0,0,0,,,,,,,,,,,,,,,,,,
1958,0,0,0,0,0,0,0.84220707,0.27509999,1.1054014,0.42690319,0.43524739,0.78196007,0.30819392,1.02840221,0.44593963,1.3071667,0,0,0,0,0,0,1,53:08.0,0,0,,,,,,,,,,,,,,,,,,
1959,0,0,0,0,0,0,0.82279694,0.26325908,1.07761347,0.39592889,0.4148379,0.73910987,0.29773322,1.04045022,0.4455708,1.39893866,0,0,0,0,0,0,1,53:09.0,0,0,,,,,,,,,,,,,,,,,,
1960,0,0,0,0,0,0,0.87931132,0.31230319,1.15855598,0.46195418,0.46825692,0.8337931,0.38823128,1.09334946,0.5059076,1.35024536,0,0,0,0,0,0,1,53:09.0,0,0,,,,,,,,,,,,,,,,,,
1961,0,0,0,0,0,0,0.83858454,0.30567142,1.0850116,0.44842917,0.45987049,0.79672903,0.35093501,1.07271659,0.4545303,1.26648295,0,0,0,0,0,0,1,53:09.0,0,0,,,,,,,,,,,,,,,,,,
1962,0,0,0,0,0,0,0.78681505,0.2634525,0.98570931,0.39203033,0.44136554,0.72068137,0.28488225,1.03244472,0.39568946,1.16049385,0,0,0,0,0,0,1,53:09.0,0,0,,,,,,,,,,,,,,,,,,
1963,0,0,0,0,0,0,0.85680622,0.31774297,1.08441937,0.45713314,0.51418209,0.85879648,0.40849155,1.1224457,0.50064415,1.19217956,0,0,0,0,0,0,1,53:09.0,0,0,,,,,,,,,,,,,,,,,,
1964,0,0,0,0,0,0,0.80006754,0.31891534,1.03623104,0.44340023,0.51831299,0.82889384,0.38359639,1.08428609,0.46153849,1.17882025,0,0,0,0,0,0,1,53:10.0,0,0,,,,,,,,,,,,,,,,,,
1965,0,0,0,0,0,0,0.79119891,0.26842815,0.97656018,0.40445551,0.48120153,0.74391598,0.31629717,1.05260885,0.39395013,1.14366102,0,0,0,0,0,0,1,53:10.0,0,0,,,,,,,,,,,,,,,,,,
1966,0,0,0,0,0,0,0.85136431,0.32173595,1.08336604,0.45850059,0.53762352,0.84990889,0.43286306,1.08758867,0.48874894,1.27326596,0,0,0,0,0,0,1,53:10.0,0,0,,,,,,,,,,,,,,,,,,
1967,0,0,0,0,0,0,0.84519732,0.31663156,1.0697161,0.45534685,0.51832789,0.81537038,0.39821422,1.0580883,0.45575622,1.25806546,0,0,0,0,0,0,1,53:10.0,0,0,,,,,,,,,,,,,,,,,,
1968,0,0,0,0,0,0,0.82934678,0.28931767,1.03130376,0.42304817,0.46667987,0.73438668,0.32181779,0.99457443,0.38380414,1.25788093,0,0,0,0,0,0,1,53:10.0,0,0,,,,,,,,,,,,,,,,,,
1969,0,0,0,0,0,0,0.84777123,0.35650748,1.14658213,0.48966485,0.50781405,0.84994417,0.43807817,1.00954664,0.49259233,1.35287821,0,0,0,0,0,0,1,53:11.0,0,0,,,,,,,,,,,,,,,,,,
1970,0,0,0,0,0,0,0.82451415,0.37370938,1.12897933,0.47015515,0.49770993,0.80200315,0.35660547,0.98710918,0.43787214,1.30722451,0,0,0,0,0,0,1,53:11.0,0,0,,,,,,,,,,,,,,,,,,
1971,0,0,0,0,0,0,0.80888653,0.32469916,1.06328797,0.43516386,0.46769473,0.73046261,0.28627118,0.95575535,0.37394503,1.25581133,0,0,0,0,0,0,1,53:11.0,0,0,,,,,,,,,,,,,,,,,,
1972,0,0,0,0,0,0,0.85944265,0.35396892,1.16968465,0.48298547,0.51088381,0.83451027,0.41652668,1.01030886,0.47450095,1.36492586,0,0,0,0,0,0,1,53:11.0,0,0,,,,,,,,,,,,,,,,,,
1973,0,0,0,0,0,0,0.90303719,0.36191803,1.17154467,0.51030838,0.52065438,0.82722366,0.41119069,1.03737438,0.46307376,1.36019289,0,0,0,0,0,0,1,53:11.0,0,0,,,,,,,,,,,,,,,,,,
1974,0,0,0,0,0,0,0.93586326,0.37616232,1.16571462,0.48314679,0.50351989,0.77410072,0.34864283,1.01407349,0.42046469,1.41171706,0,0,0,0,0,0,1,53:12.0,0,0,,,,,,,,,,,,,,,,,,
1975,0,0,0,0,0,0,0.97892082,0.41357949,1.26351464,0.51984161,0.54946852,0.87979221,0.45483902,1.06151032,0.54506993,1.46221232,0,0,0,0,0,0,1,53:12.0,0,0,,,,,,,,,,,,,,,,,,
1976,0,0,0,0,0,0,1.02666056,0.4540163,1.26415873,0.53157771,0.55207264,0.86063588,0.42353785,1.07759607,0.51656371,1.52963293,0,0,0,0,0,0,1,53:12.0,0,0,,,,,,,,,,,,,,,,,,
1977,0,0,0,0,0,0,1.05597436,0.47249532,1.24742424,0.48921731,0.54570389,0.81565529,0.36791494,1.08887076,0.47427332,1.61303031,0,0,0,0,0,0,1,53:12.0,0,0,,,,,,,,,,,,,,,,,,
1978,0,0,0,0,0,0,1.08522391,0.49593353,1.32878304,0.51056999,0.58012903,0.9226132,0.50203717,1.15198553,0.63023239,1.59764934,0,0,0,0,0,0,1,53:12.0,0,0,,,,,,,,,,,,,,,,,,
1979,0,0,0,0,0,0,1.23946571,0.55542308,1.42708945,0.57660908,0.60715449,0.91509235,0.51696604,1.24526894,0.65075755,1.7581079,0,0,0,0,0,0,1,53:13.0,0,0,,,,,,,,,,,,,,,,,,
1980,0,0,0,0,0,0,1.19382298,0.58366245,1.35684347,0.6016463,0.61661059,0.92876214,0.47773376,1.28211212,0.58324271,1.77625477,0,0,0,0,0,0,1,53:13.0,0,0,,,,,,,,,,,,,,,,,,
1981,0,0,0,0,0,0,1.11661232,0.52433175,1.28170788,0.54116011,0.60185152,0.90820503,0.43134165,1.21760666,0.61071032,1.62525535,0,0,0,0,0,0,1,53:13.0,0,0,,,,,,,,,,,,,,,,,,
1982,0,0,0,0,0,0,1.23245454,0.57857406,1.38569033,0.6523059,0.68398499,1.06408489,0.58441162,1.20642972,0.71113765,1.48914087,0,0,0,0,0,0,1,53:13.0,0,0,,,,,,,,,,,,,,,,,,
1983,0,0,0,0,0,0,1.22162938,0.5619542,1.37459075,0.64966887,0.66067231,1.06385875,0.55475307,1.17684138,0.69132745,1.4599961,0,0,0,0,0,0,1,53:13.0,0,0,,,,,,,,,,,,,,,,,,
1984,0,0,0,0,0,0,1.24247015,0.51247627,1.37651587,0.61116827,0.60888904,0.98314822,0.48758912,1.1709739,0.6430319,1.61263502,0,0,0,0,0,0,1,53:14.0,0,0,,,,,,,,,,,,,,,,,,
1985,0,0,0,0,0,0,1.30989087,0.59660906,1.49644864,0.68858528,0.65523666,1.11212254,0.60239506,1.23089921,0.74059814,1.83337998,0,0,0,0,0,0,1,53:14.0,0,0,,,,,,,,,,,,,,,,,,
1986,0,0,0,0,0,0,1.26926208,0.55389798,1.44783711,0.63275814,0.61522841,1.03284824,0.50882471,1.13934469,0.68241948,1.76189613,0,0,0,0,0,0,1,53:14.0,0,0,,,,,,,,,,,,,,,,,,
1987,0,0,0,0,0,0,1.24417102,0.5329411,1.40750921,0.62693495,0.59554893,1.02548468,0.47495282,1.11761904,0.66188681,1.71264434,0,0,0,0,0,0,1,53:14.0,0,0,,,,,,,,,,,,,,,,,,
1988,0,0,0,0,0,0,1.25765824,0.52746856,1.48080349,0.64836711,0.60709137,1.09346926,0.56752026,1.12624848,0.76036108,1.68568361,0,0,0,0,0,0,1,53:14.0,0,0,,,,,,,,,,,,,,,,,,
1989,0,0,0,0,0,0,1.27749872,0.54966313,1.50645137,0.66801238,0.61133301,1.12290704,0.57062143,1.11245561,0.7557469,1.71127546,0,0,0,0,0,0,1,53:15.0,0,0,,,,,,,,,,,,,,,,,,
1990,0,0,0,0,0,0,1.26040471,0.50134397,1.45474136,0.61401796,0.5745278,0.9810636,0.44662106,1.09240675,0.65897149,1.82324553,0,0,0,0,0,0,1,53:15.0,0,0,,,,,,,,,,,,,,,,,,
1991,0,0,0,0,0,0,1.30618167,0.55206329,1.57449102,0.68972385,0.6427269,1.17745364,0.59697211,1.15041614,0.80427784,1.89080262,0,0,0,0,0,0,1,53:15.0,0,0,,,,,,,,,,,,,,,,,,
1992,0,0,0,0,0,0,1.34369886,0.5672819,1.58537567,0.66671991,0.6444627,1.14913583,0.58176649,1.13362646,0.81380761,1.87777948,0,0,0,0,0,0,1,53:15.0,0,0,,,,,,,,,,,,,,,,,,
1993,0,0,0,0,0,0,1.2897892,0.53607422,1.5290935,0.60700542,0.64877504,1.16564667,0.44605729,1.17805958,0.77191162,1.85667932,0,0,0,0,0,0,1,53:15.0,0,0,,,,,,,,,,,,,,,,,,
1994,0,0,0,0,0,0,1.49521339,0.6867196,1.70019209,0.66160589,0.7548188,1.3364687,0.60083646,1.40081298,0.90088618,2.2736659,0,0,0,0,0,0,1,53:16.0,0,0,,,,,,,,,,,,,,,,,,
1995,0,0,0,0,0,0,1.60839617,0.70188391,1.79922938,0.82831758,0.78704333,1.37600458,0.7077933,1.42540658,0.913459,2.26490736,0,0,0,0,0,0,1,53:16.0,0,0,,,,,,,,,,,,,,,,,,
1996,0,0,0,0,0,0,1.63100755,0.68690318,1.776281,0.89716417,0.8017363,1.35625422,0.732804,1.36600006,0.86022335,1.97594702,0,0,0,0,0,0,1,53:16.0,0,0,,,,,,,,,,,,,,,,,,
1997,0,0,0,0,0,0,1.62467253,0.69150305,1.78135741,0.86442822,0.82964253,1.37482882,0.7977981,1.38705122,0.93062603,1.75613403,0,0,0,0,0,0,1,53:16.0,0,0,,,,,,,,,,,,,,,,,,
1998,0,0,0,0,0,0,1.55705786,0.61465889,1.70903134,0.81641805,0.81762129,1.3289783,0.74853343,1.36196208,0.92000163,1.63159525,0,0,0,0,0,0,1,53:16.0,0,0,,,,,,,,,,,,,,,,,,
1999,0,0,0,0,0,0,1.57081723,0.65353042,1.74406719,0.78372967,0.8216812,1.37175941,0.7112149,1.50758386,0.92146885,1.8132515,0,0,0,0,0,0,1,53:17.0,0,0,,,,,,,,,,,,,,,,,,
2000,0,0,0,0,0,0,1.55022645,0.63422781,1.74597812,0.73366189,0.83961147,1.3514955,0.69326597,1.50835347,0.92044896,1.87778592,0,0,0,0,0,0,1,53:17.0,0,0,,,,,,,,,,,,,,,,,,
2001,0,0,0,0,0,0,1.64525306,0.65511513,1.783306,0.79098499,0.85018981,1.40638208,0.75107467,1.60283613,0.99458784,1.91665661,0,0,0,0,0,0,1,53:17.0,0,0,,,,,,,,,,,,,,,,,,
2002,0,0,0,0,0,0,1.57390904,0.64296377,1.71067715,0.78835815,0.8431024,1.35059798,0.65340012,1.59527266,0.89717352,1.84730673,0,0,0,0,0,0,1,53:17.0,0,0,,,,,,,,,,,,,,,,,,
2003,0,0,0,0,0,0,1.5016675,0.59818554,1.60226274,0.73912024,0.81043983,1.28366745,0.60748273,1.50582838,0.86225235,1.76790547,0,0,0,0,0,0,1,53:17.0,0,0,,,,,,,,,,,,,,,,,,
2004,0,0,0,0,0,0,1.58400989,0.64261883,1.71243918,0.79460007,0.86688083,1.40460896,0.73620671,1.61888707,0.97535831,1.76253104,0,0,0,0,0,0,1,53:18.0,0,0,,,,,,,,,,,,,,,,,,
2005,0,0,0,0,0,0,1.55603671,0.63396913,1.66563225,0.77780831,0.86484045,1.37241447,0.70499289,1.60047698,0.94979191,1.71484518,0,0,0,0,0,0,1,53:18.0,0,0,,,,,,,,,,,,,,,,,,
2006,0,0,0,0,0,0,1.50064695,0.60243285,1.60165536,0.71758652,0.82657331,1.28680992,0.59021956,1.53605342,0.86501068,1.73160541,0,0,0,0,0,0,1,53:18.0,0,0,,,,,,,,,,,,,,,,,,
2007,0,0,0,0,0,0,1.59433448,0.65844715,1.71857786,0.78854769,0.86916912,1.38700783,0.69495487,1.61089659,0.93960351,1.79066813,0,0,0,0,0,0,1,53:18.0,0,0,,,,,,,,,,,,,,,,,,
2008,0,0,0,0,0,0,1.59795976,0.63700706,1.66607416,0.72061718,0.81762004,1.29263866,0.61525458,1.58406353,0.88767493,1.90674269,0,0,0,0,0,0,1,53:18.0,0,0,,,,,,,,,,,,,,,,,,
2009,0,0,0,0,0,0,1.52454269,0.6066258,1.58340597,0.69158387,0.78803641,1.23441792,0.55326802,1.5285213,0.82768625,1.83414221,0,0,0,0,0,0,1,53:19.0,0,0,,,,,,,,,,,,,,,,,,
2010,0,0,0,0,0,0,1.6015681,0.61586559,1.7055341,0.75853181,0.86242712,1.37288821,0.70243013,1.63011682,0.95927197,1.86422288,0,0,0,0,0,0,1,53:19.0,0,0,,,,,,,,,,,,,,,,,,
2011,0,0,0,0,0,0,1.56529176,0.60768408,1.66799831,0.75125748,0.84504098,1.3327589,0.66991502,1.55923033,0.93885094,1.86492503,0,0,0,0,0,0,1,53:19.0,0,0,,,,,,,,,,,,,,,,,,
2012,0,0,0,0,0,0,1.49031556,0.54205173,1.56322682,0.71056467,0.80955917,1.2499814,0.60638416,1.48315787,0.869151,1.78414917,0,0,0,0,0,0,1,53:19.0,0,0,,,,,,,,,,,,,,,,,,
2013,0,0,0,0,0,0,1.57666647,0.59204191,1.69512868,0.79310995,0.87286216,1.38916206,0.7491318,1.52105939,0.98797137,1.87649643,0,0,0,0,0,0,1,53:19.0,0,0,,,,,,,,,,,,,,,,,,
2014,0,0,0,0,0,0,1.5698446,0.57710844,1.65925145,0.77909249,0.83837223,1.33886278,0.71126592,1.53455424,0.94661915,1.93417132,0,0,0,0,0,0,1,53:20.0,0,0,,,,,,,,,,,,,,,,,,
2015,0,0,0,0,0,0,1.47976196,0.53198135,1.57865357,0.71981198,0.80314553,1.26633,0.60686105,1.51065958,0.86270243,1.92919767,0,0,0,0,0,0,1,53:20.0,0,0,,,,,,,,,,,,,,,,,,
2016,0,0,0,0,0,0,1.6087656,0.587394,1.69966638,0.80533642,0.85696882,1.37910068,0.75754893,1.51886809,1.01665366,1.89830923,0,0,0,0,0,0,1,53:20.0,0,0,,,,,,,,,,,,,,,,,,
2017,0,0,0,0,0,0,1.54687214,0.55267584,1.64818251,0.77910388,0.84893578,1.35189688,0.71721464,1.49973345,0.97826964,1.87139583,0,0,0,0,0,0,1,53:20.0,0,0,,,,,,,,,,,,,,,,,,
2018,0,0,0,0,0,0,1.50300181,0.50169361,1.56837428,0.71784383,0.79786718,1.25206971,0.63695306,1.50513065,0.90497237,1.93821216,0,0,0,0,0,0,1,53:20.0,0,0,,,,,,,,,,,,,,,,,,
2019,0,0,0,0,0,0,1.61069739,0.59670407,1.70028543,0.80858517,0.84749496,1.3818531,0.76604986,1.57814157,1.00865185,2.06251144,0,0,0,0,0,0,1,53:21.0,0,0,,,,,,,,,,,,,,,,,,
2020,0,0,0,0,0,0,1.58400226,0.59981668,1.6485393,0.76893526,0.83557653,1.32446468,0.68431407,1.56534469,0.95089805,2.05388999,0,0,0,0,0,0,1,53:21.0,0,0,,,,,,,,,,,,,,,,,,
2021,0,0,0,0,0,0,1.52409792,0.57216471,1.55439258,0.71390802,0.79713947,1.23728454,0.59236014,1.51652074,0.86817914,2.01453042,0,0,0,0,0,0,1,53:21.0,0,0,,,,,,,,,,,,,,,,,,
2022,0,0,0,0,0,0,1.65429139,0.697285,1.73846316,0.8100943,0.89609635,1.45446575,0.79194975,1.6242187,1.05236185,2.22059584,0,0,0,0,0,0,1,53:21.0,0,0,,,,,,,,,,,,,,,,,,
2023,0,0,0,0,0,0,1.68693066,0.71767616,1.74808109,0.82213253,0.92130315,1.45152783,0.78765333,1.65669417,1.05267394,2.10247231,0,0,0,0,0,0,1,53:21.0,0,0,,,,,,,,,,,,,,,,,,
2024,0,0,0,0,0,0,1.6338892,0.67959988,1.68152571,0.77138007,0.91012138,1.38250232,0.73132342,1.60745156,1.00131297,1.9994185,0,0,0,0,0,0,1,53:22.0,0,0,,,,,,,,,,,,,,,,,,
2025,0,0,0,0,0,0,1.71813679,0.7368452,1.77736676,0.86201608,0.94685757,1.49596894,0.89181244,1.71604419,1.12474191,2.15204644,0,0,0,0,0,0,1,53:22.0,0,0,,,,,,,,,,,,,,,,,,
2026,0,0,0,0,0,0,1.6691488,0.71746957,1.71982324,0.8376075,0.92963243,1.47796285,0.80596566,1.67872834,1.06587648,2.1028111,0,0,0,0,0,0,1,53:22.0,0,0,,,,,,,,,,,,,,,,,,
2027,0,0,0,0,0,0,1.57903826,0.6727044,1.60800946,0.79849964,0.90753716,1.40992832,0.7365073,1.58847058,0.99717695,1.87635779,0,0,0,0,0,0,1,53:22.0,0,0,,,,,,,,,,,,,,,,,,
2028,0,0,0,0,0,0,1.62118435,0.6999824,1.7310307,0.8634634,0.95701277,1.54369223,0.87642503,1.64671195,1.10196781,2.00108647,0,0,0,0,0,0,1,53:22.0,0,0,,,,,,,,,,,,,,,,,,
2029,0,0,0,0,0,0,1.62852979,0.68527764,1.71858835,0.8674556,0.93630302,1.51140869,0.83335131,1.61763358,1.06153214,1.99370205,0,0,0,0,0,0,1,53:23.0,0,0,,,,,,,,,,,,,,,,,,
2030,0,0,0,0,0,0,1.58188081,0.62475777,1.68716526,0.81532103,0.90968704,1.46003175,0.77052647,1.5841285,1.01079452,2.00778341,0,0,0,0,0,0,1,53:23.0,0,0,,,,,,,,,,,,,,,,,,
2031,0,0,0,0,0,0,1.61120558,0.66044277,1.76145768,0.84962136,0.925906,1.54929912,0.84518111,1.6408565,1.06625485,2.15395164,0,0,0,0,0,0,1,53:23.0,0,0,,,,,,,,,,,,,,,,,,
2032,0,0,0,0,0,0,1.59597421,0.66548467,1.73748684,0.86895698,0.92742896,1.52020884,0.78484076,1.62032402,1.04257512,2.09850526,0,0,0,0,0,0,1,53:23.0,0,0,,,,,,,,,,,,,,,,,,
2033,0,0,0,0,0,0,1.55090392,0.61102033,1.69419074,0.83061469,0.89699709,1.47752583,0.72741944,1.61366987,0.98930031,2.05564237,0,0,0,0,0,0,1,53:23.0,0,0,,,,,,,,,,,,,,,,,,
2034,0,0,0,0,0,0,1.5400939,0.60410088,1.73923612,0.82511288,0.90432459,1.51818025,0.78994715,1.59039605,1.05702353,2.21720719,0,0,0,0,0,0,1,53:24.0,0,0,,,,,,,,,,,,,,,,,,
2035,0,0,0,0,0,0,1.65737045,0.71581721,1.86401057,0.9345386,0.96716666,1.64339328,0.85607266,1.62292433,1.1164912,2.28523493,0,0,0,0,0,0,1,53:24.0,0,0,,,,,,,,,,,,,,,,,,
2036,0,0,0,0,0,0,1.68815351,0.74849981,1.88840687,0.92937273,0.97358853,1.62655795,0.83152878,1.61767852,1.09412527,2.30827641,0,0,0,0,0,0,1,53:24.0,0,0,,,,,,,,,,,,,,,,,,
2037,0,0,0,0,0,0,1.71054733,0.77009344,1.86487162,0.88467169,0.94774193,1.54849434,0.81798196,1.63159549,1.1067524,2.35455132,0,0,0,0,0,0,1,53:24.0,0,0,,,,,,,,,,,,,,,,,,
2038,0,0,0,0,0,0,1.76408172,0.81793904,1.90899003,0.97048897,1.01107335,1.68740809,0.87395757,1.61566949,1.17415893,2.22386503,0,0,0,0,0,0,1,53:24.0,0,0,,,,,,,,,,,,,,,,,,
2039,0,0,0,0,0,0,1.72217441,0.79931283,1.84381366,0.96966767,1.01600409,1.65638137,0.88555712,1.59104717,1.15428209,2.01079607,0,0,0,0,0,0,1,53:25.0,0,0,,,,,,,,,,,,,,,,,,
2040,0,0,0,0,0,0,1.66952002,0.74526942,1.74253035,0.90719557,0.98441893,1.58231592,0.80400777,1.5479151,1.08063531,1.90074325,0,0,0,0,0,0,1,53:25.0,0,0,,,,,,,,,,,,,,,,,,
2041,0,0,0,0,0,0,1.76162159,0.78530025,1.84924626,0.98137099,1.00603104,1.6888566,0.94164151,1.67179155,1.17972231,2.05429959,0,0,0,0,0,0,1,53:25.0,0,0,,,,,,,,,,,,,,,,,,
2042,0,0,0,0,0,0,1.71812558,0.75120705,1.7791934,0.97848386,1.00957251,1.66843808,0.90313011,1.60127199,1.13555896,1.79616332,0,0,0,0,0,0,1,53:25.0,0,0,,,,,,,,,,,,,,,,,,
2043,0,0,0,0,0,0,1.65201354,0.67236322,1.71745408,0.93742287,0.97093564,1.58375072,0.86536276,1.60440457,1.0432564,1.82496262,0,0,0,0,0,0,1,53:25.0,0,0,,,,,,,,,,,,,,,,,,
2044,0,0,0,0,0,0,1.69089711,0.6917364,1.81082118,0.98644871,1.02495408,1.7187556,0.97944504,1.65511608,1.15922546,1.80601823,0,0,0,0,0,0,1,53:26.0,0,0,,,,,,,,,,,,,,,,,,
2045,0,0,0,0,0,0,1.67680061,0.66065794,1.7623378,0.9819445,0.9911564,1.63519156,0.94001019,1.67726064,1.11508799,1.83337998,0,0,0,0,0,0,1,53:26.0,0,0,,,,,,,,,,,,,,,,,,
2046,0,0,0,0,0,0,1.63912654,0.61556965,1.69776654,0.93885785,0.95346236,1.55489695,0.85408628,1.66212916,1.04069936,1.87385893,0,0,0,0,0,0,1,53:26.0,0,0,,,,,,,,,,,,,,,,,,
2047,0,0,0,0,0,0,1.65615022,0.57326883,1.71239543,0.94712746,0.9087531,1.55485272,0.91733611,1.69198,1.08922648,2.00007272,0,0,0,0,0,0,1,53:26.0,0,0,,,,,,,,,,,,,,,,,,
2048,0,0,0,0,0,0,1.69746804,0.6233651,1.7293824,0.99867272,0.91791296,1.58821332,0.9107483,1.71025383,1.08830798,2.01495886,0,0,0,0,0,0,1,53:26.0,0,0,,,,,,,,,,,,,,,,,,
2049,0,0,0,0,0,0,1.69980884,0.59619826,1.69675779,0.96902752,0.87118179,1.51552403,0.8386963,1.63557911,1.02188873,1.99569058,0,0,0,0,0,0,1,53:27.0,0,0,,,,,,,,,,,,,,,,,,
2050,0,0,0,0,0,0,1.61320901,0.5355671,1.59284449,0.8838855,0.81808043,1.40952182,0.71480644,1.5827949,0.9347688,1.91145384,0,0,0,0,0,0,1,53:27.0,0,0,,,,,,,,,,,,,,,,,,
2051,0,0,0,0,0,0,1.70972133,0.58694589,1.71855474,0.92512381,0.8629809,1.5087384,0.80103332,1.62562573,1.03822947,2.02561784,0,0,0,0,0,0,1,53:27.0,0,0,,,,,,,,,,,,,,,,,,
2052,0,0,0,0,0,0,1.69410717,0.58375889,1.65939569,0.86987531,0.82272702,1.42057085,0.71991616,1.61398673,0.94413024,2.107198,0,0,0,0,0,0,1,53:27.0,0,0,,,,,,,,,,,,,,,,,,
2053,0,0,0,0,0,0,1.62844419,0.53513688,1.54446244,0.80979115,0.76784307,1.31450021,0.62250996,1.54376769,0.85149509,2.03490543,0,0,0,0,0,0,1,53:27.0,0,0,,,,,,,,,,,,,,,,,,
2054,0,0,0,0,0,0,1.61852717,0.52880788,1.57885981,0.78659815,0.76886272,1.34367025,0.67010176,1.58815563,0.90604377,2.10369539,0,0,0,0,0,0,0,53:28.0,0,0,,,,,,,,,,,,,,,,,,
2055,0,0,0,0,0,0,1.68635774,0.54574412,1.58093369,0.82890415,0.76730627,1.34187043,0.69312489,1.57557189,0.90840387,2.13101149,0,0,0,0,0,0,0,53:28.0,0,0,,,,,,,,,,,,,,,,,,
2056,0,0,0,0,0,0,1.62400699,0.53203267,1.5024631,0.78014034,0.7335034,1.2854861,0.59092784,1.54561234,0.83541071,2.15473843,0,0,0,0,0,0,0,53:28.0,0,0,,,,,,,,,,,,,,,,,,
2057,0,0,0,0,0,0,1.57311785,0.51428139,1.39686286,0.72821802,0.64362127,1.11907661,0.49142981,1.48702252,0.72293299,2.21319604,0,0,0,0,0,0,0,53:28.0,0,0,,,,,,,,,,,,,,,,,,
2058,0,0,0,0,0,0,1.73260367,0.60314631,1.6076107,0.84746981,0.74286193,1.35681355,0.68208313,1.57949781,0.91860473,2.41747069,0,0,0,0,0,0,0,53:28.0,0,0,,,,,,,,,,,,,,,,,,
2059,0,0,0,0,0,0,1.71343052,0.62687922,1.57259727,0.81195271,0.74087566,1.33498132,0.60631448,1.56885111,0.86273307,2.36366248,0,0,0,0,0,0,0,53:29.0,0,0,,,,,,,,,,,,,,,,,,
2060,0,0,0,0,0,0,1.71386552,0.64628035,1.5287329,0.7531547,0.70593768,1.25856102,0.53554344,1.57647407,0.77237976,2.4018178,0,0,0,0,0,0,0,53:29.0,0,0,,,,,,,,,,,,,,,,,,
2061,0,0,0,0,0,0,1.73504758,0.65808821,1.60881388,0.78113544,0.79621422,1.40864384,0.67411554,1.58309245,0.937751,2.23486233,0,0,0,0,0,0,0,53:29.0,0,0,,,,,,,,,,,,,,,,,,
2062,0,0,0,0,0,0,1.65388107,0.60636234,1.4657439,0.6528765,0.7461729,1.19726384,0.51593465,1.58698404,0.77582848,2.29233789,0,0,0,0,0,0,0,53:29.0,0,0,,,,,,,,,,,,,,,,,,
2063,0,0,0,0,0,0,1.67418301,0.65110177,1.51101136,0.69816864,0.75607425,1.26100218,0.54635191,1.65421426,0.75126016,2.36396956,0,0,0,0,0,0,0,53:29.0,0,0,,,,,,,,,,,,,,,,,,
2064,0,0,0,0,0,0,1.65465236,0.63762069,1.56040454,0.61743504,0.78181708,1.23031318,0.59213322,1.66610014,0.79587376,2.34943724,0,0,0,0,0,0,0,53:30.0,0,0,,,,,,,,,,,,,,,,,,
2065,0,0,0,0,0,0,1.64393616,0.63831228,1.50353372,0.62459147,0.79457283,1.23175061,0.5620026,1.58247542,0.76111096,2.20177627,0,0,0,0,0,0,0,53:30.0,0,0,,,,,,,,,,,,,,,,,,
2066,0,0,0,0,0,0,1.60483289,0.6153816,1.4300617,0.58858001,0.76321387,1.16878808,0.46615401,1.64085281,0.68222755,2.21469069,0,0,0,0,0,0,0,53:30.0,0,0,,,,,,,,,,,,,,,,,,
